q_bps,S_eff_bps,z_lat,z_eng,z_sem,P,B,rate,sinr_db,per,mos,sWER_raw,sWER_clip,sWER,P_tx_W,E_slot_J,violate_lat,violate_eng,violate_sem,arrivals_bps,delta_queue_used,Q_t_used,energy_budget_per_slot_j,semantic_budget,latency_budget_q_bps,action_in_guard_set,fallback_used,feasible_set_nonempty,t,algorithm,seed,V
2819038.929526087,2819038.929526087,30038581.204703577,0.0,0.0,1.276923076923077,3.0,2819038.929526087,4.4001231507556495,0.9122782590602722,3.895693727449438,0.2760765681376405,0.2760765681376405,0.2760765681376405,1.276923076923077,0.02553846153846154,0,0,0,400.0,0.08,30038581.204703577,0.5,0.3,400.0,1,0,1,11,lagrangian_ppo,2027,800.0
3875079.0262590186,3875079.0262590186,32857220.134229664,0.0,0.0,0.9538461538461538,3.0,3875079.0262590186,6.379353391933748,0.8651821824421969,4.282483347254287,0.17937916318642827,0.17937916318642827,0.17937916318642827,0.9538461538461538,0.019076923076923075,0,0,0,400.0,0.08,32857220.134229664,0.5,0.3,400.0,1,0,1,12,lagrangian_ppo,2027,800.0
2369426.850644964,2369426.850644964,36731899.16048868,0.0,0.0,1.0615384615384615,2.0,2369426.850644964,4.05920608569178,0.8804534360073567,3.8365738075803266,0.2908565481049183,0.2908565481049183,0.2908565481049183,1.0615384615384615,0.02123076923076923,0,0,0,400.0,0.08,36731899.16048868,0.5,0.3,400.0,1,0,1,13,lagrangian_ppo,2027,800.0
2676050.596702707,2676050.596702707,39100926.01113364,0.0,0.0,0.7384615384615385,3.0,2676050.596702707,4.094776259842452,0.9179825798548945,3.842611567322998,0.28934710816925047,0.28934710816925047,0.28934710816925047,0.7384615384615385,0.01476923076923077,0,0,0,400.0,0.08,39100926.01113364,0.5,0.3,400.0,1,0,1,14,lagrangian_ppo,2027,800.0
2694042.238916611,2694042.238916611,41776576.60783635,0.0,0.0,1.6,2.0,2694042.238916611,4.8963882580215365,0.8569408991432682,3.9865089521727155,0.25337276195682107,0.25337276195682107,0.25337276195682107,1.6,0.032,0,0,0,400.0,0.08,41776576.60783635,0.5,0.3,400.0,1,0,1,15,lagrangian_ppo,2027,800.0
4077219.627416232,4077219.627416232,44470218.846752964,0.0,0.0,1.4923076923076923,3.0,4077219.627416232,6.71692029772054,0.8551141268376331,4.3520226851070065,0.16199432872324843,0.16199432872324843,0.16199432872324843,1.4923076923076923,0.02984615384615385,0,0,0,400.0,0.08,44470218.846752964,0.5,0.3,400.0,1,0,1,16,lagrangian_ppo,2027,800.0
3548256.3171613463,3548256.3171613463,48547038.474169195,0.0,0.0,1.0615384615384615,3.0,3548256.3171613463,5.8095715564181,0.8807253843319236,4.1657411898025005,0.20856470254937481,0.20856470254937481,0.20856470254937481,1.0615384615384615,0.02123076923076923,0,0,0,400.0,0.08,48547038.474169195,0.5,0.3,400.0,1,0,1,17,lagrangian_ppo,2027,800.0
2435801.399329115,2435801.399329115,52094894.79133054,0.0,0.0,1.1692307692307693,2.0,2435801.399329115,4.2359971223490405,0.8758083439667737,3.8668853124387175,0.2832786718903206,0.2832786718903206,0.2832786718903206,1.1692307692307693,0.023384615384615386,0,0,0,400.0,0.08,52094894.79133054,0.5,0.3,400.0,1,0,1,18,lagrangian_ppo,2027,800.0
2970156.8124798457,2970156.8124798457,54530296.19065966,0.0,0.0,1.276923076923077,3.0,2970156.8124798457,4.711113332883812,0.9060817951069328,3.9519771693480115,0.26200570766299713,0.26200570766299713,0.26200570766299713,1.276923076923077,0.02553846153846154,0,0,0,400.0,0.08,54530296.19065966,0.5,0.3,400.0,1,0,1,19,lagrangian_ppo,2027,800.0
2642688.6807752717,2642688.6807752717,57500053.0031395,0.0,0.0,0.7384615384615385,3.0,2642688.6807752717,4.021851441802087,0.9192916116060599,3.83026645354742,0.29243338661314494,0.29243338661314494,0.29243338661314494,0.7384615384615385,0.01476923076923077,0,0,0,400.0,0.08,57500053.0031395,0.5,0.3,400.0,1,0,1,20,lagrangian_ppo,2027,800.0
2566301.5057689827,2566301.5057689827,60142341.68391477,0.0,0.0,0.6307692307692307,3.0,2566301.5057689827,3.852322718095305,0.9222579934751041,3.802073798842607,0.29948155028934825,0.29948155028934825,0.29948155028934825,0.6307692307692307,0.012615384615384615,0,0,0,400.0,0.08,60142341.68391477,0.5,0.3,400.0,1,0,1,21,lagrangian_ppo,2027,800.0
3208340.66382091,3208340.66382091,62708243.18968376,0.0,0.0,0.9538461538461538,3.0,3208340.66382091,5.179721647219848,0.8959569962797709,4.040642298598242,0.2398394253504395,0.2398394253504395,0.2398394253504395,0.9538461538461538,0.019076923076923075,0,0,0,400.0,0.08,62708243.18968376,0.5,0.3,400.0,1,0,1,22,lagrangian_ppo,2027,800.0
2734106.018947866,2734106.018947866,65916183.853504665,0.0,0.0,1.6,2.0,2734106.018947866,4.995307295079554,0.8538983437877639,4.005233038171639,0.24869174045709042,0.24869174045709042,0.24869174045709042,1.6,0.032,0,0,0,400.0,0.08,65916183.853504665,0.5,0.3,400.0,1,0,1,23,lagrangian_ppo,2027,800.0
