P,B,snr_db,per
30.0,20.0,11.8,1.9057286079017595e-20
30.0,20.0,12.0,2.2422754564661143e-21
30.0,20.0,12.200000000000001,2.3851566958357115e-22
30.0,20.0,12.4,2.2828673817203326e-23
30.0,20.0,12.600000000000001,1.956224761116788e-24
30.0,20.0,12.8,1.4930272734723287e-25
30.0,20.0,13.0,1.0093867505559628e-26
30.0,20.0,13.200000000000001,6.010444333710989e-28
30.0,20.0,13.4,3.133400944292458e-29
30.0,20.0,13.600000000000001,1.421230728983437e-30
30.0,20.0,13.8,5.571896079308614e-32
30.0,20.0,14.0,1.875199630802339e-33
30.0,20.0,14.200000000000001,5.378655833754072e-35
30.0,20.0,14.4,1.3049989649605342e-36
30.0,20.0,14.600000000000001,2.657241195333534e-38
30.0,20.0,14.8,4.503487549909865e-40
30.0,20.0,15.0,6.298075438019853e-42
30.0,20.0,15.200000000000001,7.202352054852591e-44
30.0,20.0,15.4,6.671596202164157e-46
30.0,20.0,15.600000000000001,4.9563423173735896e-48
30.0,20.0,15.8,2.922489301243375e-50
30.0,20.0,16.0,1.3529314323097578e-52
30.0,20.0,16.2,4.861587708592242e-55
30.0,20.0,16.400000000000002,1.3399075628166836e-57
30.0,20.0,16.6,2.797283297192198e-60
30.0,20.0,16.8,4.3659384560122683e-63
30.0,20.0,17.0,5.025103493353775e-66
30.0,20.0,17.2,4.204407339586807e-69
30.0,20.0,17.400000000000002,2.519006400568874e-72
30.0,20.0,17.6,1.0638567766063643e-75
30.0,20.0,17.8,3.115365635183767e-79
30.0,20.0,18.0,6.217447013151228e-83
30.0,20.0,18.2,8.305090899868335e-87
30.0,20.0,18.400000000000002,7.285981698980113e-91
30.0,20.0,18.6,4.1156460143845106e-95
30.0,20.0,18.8,1.4661672716259907e-99
30.0,20.0,19.0,3.223214824179726e-104
30.0,20.0,19.200000000000003,4.274400273082969e-109
30.0,20.0,19.400000000000002,3.3388405783606615e-114
30.0,20.0,19.6,1.4983646192538568e-119
30.0,20.0,19.8,3.763543063464769e-125
30.0,20.0,20.0,5.148200222412013e-131
31.0,5.0,0.0,0.0450492023935578
31.0,5.0,0.2,0.038925780933027974
31.0,5.0,0.4,0.03340390705841905
31.0,5.0,0.6000000000000001,0.028459415428499123
31.0,5.0,0.8,0.024064447207142518
31.0,5.0,1.0,0.020187962328060326
31.0,5.0,1.2000000000000002,0.01679631285588068
31.0,5.0,1.4000000000000001,0.01385386227963299
31.0,5.0,1.6,0.011323633362220765
31.0,5.0,1.8,0.009167965609590132
31.0,5.0,2.0,0.007349162655790939
31.0,5.0,2.2,0.005830109987271504
31.0,5.0,2.4000000000000004,0.004574844503569604
31.0,5.0,2.6,0.0035490594236290986
31.0,5.0,2.8000000000000003,0.0027205309223369708
31.0,5.0,3.0,0.0020594564784563144
31.0,5.0,3.2,0.0015386990294705412
31.0,5.0,3.4000000000000004,0.001133935408556581
31.0,5.0,3.6,0.0008237119012635123
31.0,5.0,3.8000000000000003,0.0005894138149318346
31.0,5.0,4.0,0.00041515943213934537
31.0,5.0,4.2,0.00028763139533619526
31.0,5.0,4.4,0.0001958602858232717
31.0,5.0,4.6000000000000005,0.00013097584256193946
31.0,5.0,4.800000000000001,8.594093214219375e-05
31.0,5.0,5.0,5.528213561726505e-05
31.0,5.0,5.2,3.4828840445917206e-05
31.0,5.0,5.4,2.1470248667948354e-05
31.0,5.0,5.6000000000000005,1.293699271848101e-05
31.0,5.0,5.800000000000001,7.611340240171243e-06
31.0,5.0,6.0,4.367489115241776e-06
31.0,5.0,6.2,2.4413707647281958e-06
31.0,5.0,6.4,1.3277951153198623e-06
31.0,5.0,6.6000000000000005,7.0171824207031e-07
31.0,5.0,6.800000000000001,3.5986644443786926e-07
31.0,5.0,7.0,1.788346425945436e-07
31.0,5.0,7.2,8.599030602009317e-08
31.0,5.0,7.4,3.9944809839325986e-08
31.0,5.0,7.6000000000000005,1.789690476063902e-08
31.0,5.0,7.800000000000001,7.720805273543913e-09
31.0,5.0,8.0,3.2013998204973715e-09
31.0,5.0,8.200000000000001,1.2734999150238728e-09
31.0,5.0,8.4,4.850543844033651e-10
31.0,5.0,8.6,1.765327397673309e-10
31.0,5.0,8.8,6.125933769839323e-11
31.0,5.0,9.0,2.0223511020157354e-11
31.0,5.0,9.200000000000001,6.336611816169318e-12
31.0,5.0,9.4,1.8797707488214173e-12
31.0,5.0,9.600000000000001,5.265995407077168e-13
31.0,5.0,9.8,1.389350042216568e-13
31.0,5.0,10.0,3.442477108469977e-14
31.0,5.0,10.200000000000001,7.986809795035032e-15
31.0,5.0,10.4,1.7297074920460752e-15
31.0,5.0,10.600000000000001,3.4854571828370747e-16
31.0,5.0,10.8,6.512667377825978e-17
31.0,5.0,11.0,1.1244104066280312e-17
31.0,5.0,11.200000000000001,1.78706172845447e-18
31.0,5.0,11.4,2.604405838594355e-19
31.0,5.0,11.600000000000001,3.466234917718019e-20
31.0,5.0,11.8,4.1949786535170775e-21
31.0,5.0,12.0,4.595984923251072e-22
31.0,5.0,12.200000000000001,4.53698642357782e-23
31.0,5.0,12.4,4.015719525274472e-24
31.0,5.0,12.600000000000001,3.170536155902288e-25
31.0,5.0,12.8,2.220939181129157e-26
31.0,5.0,13.0,1.372543718118557e-27
31.0,5.0,13.200000000000001,7.439380954568052e-29
31.0,5.0,13.4,3.514658787823241e-30
31.0,5.0,13.600000000000001,1.437981863649373e-31
31.0,5.0,13.8,5.0606127823555154e-33
31.0,5.0,14.0,1.5210696203846445e-34
31.0,5.0,14.200000000000001,3.8758135882637275e-36
31.0,5.0,14.4,8.307375463566159e-38
31.0,5.0,14.600000000000001,1.4856346130805885e-39
31.0,5.0,14.8,2.1978629025134502e-41
31.0,5.0,15.0,2.6659261841945756e-43
31.0,5.0,15.200000000000001,2.6265771249347987e-45
31.0,5.0,15.4,2.0814728215791003e-47
31.0,5.0,15.600000000000001,1.3132074476136234e-49
31.0,5.0,15.8,6.5254634422346035e-52
31.0,5.0,16.0,2.5253310172971617e-54
31.0,5.0,16.2,7.522070442419384e-57
31.0,5.0,16.400000000000002,1.7033765587750777e-59
31.0,5.0,16.6,2.8948606785668404e-62
31.0,5.0,16.8,3.6426171647465115e-65
31.0,5.0,17.0,3.3459273811315344e-68
31.0,5.0,17.2,2.2105225270186957e-71
31.0,5.0,17.400000000000002,1.034197729639445e-74
31.0,5.0,17.6,3.3711592591223705e-78
31.0,5.0,17.8,7.527070651827703e-82
31.0,5.0,18.0,1.1308347938905412e-85
31.0,5.0,18.2,1.121990560670359e-89
31.0,5.0,18.400000000000002,7.209486704290059e-94
31.0,5.0,18.6,2.9393588818411606e-98
31.0,5.0,18.8,7.442570744512928e-103
31.0,5.0,19.0,1.1443676181058312e-107
31.0,5.0,19.200000000000003,1.0436888133295612e-112
31.0,5.0,19.400000000000002,5.508696839376793e-118
31.0,5.0,19.6,1.63985240024535e-123
31.0,5.0,19.8,2.6798888762753752e-129
31.0,5.0,20.0,2.337279285007143e-135
31.0,7.5,0.0,0.0450492023935578
31.0,7.5,0.2,0.038925780933027974
31.0,7.5,0.4,0.03340390705841905
31.0,7.5,0.6000000000000001,0.028459415428499123
31.0,7.5,0.8,0.024064447207142518
31.0,7.5,1.0,0.020187962328060326
31.0,7.5,1.2000000000000002,0.01679631285588068
31.0,7.5,1.4000000000000001,0.01385386227963299
31.0,7.5,1.6,0.011323633362220765
31.0,7.5,1.8,0.009167965609590132
31.0,7.5,2.0,0.007349162655790939
31.0,7.5,2.2,0.005830109987271504
31.0,7.5,2.4000000000000004,0.004574844503569604
31.0,7.5,2.6,0.0035490594236290986
31.0,7.5,2.8000000000000003,0.0027205309223369708
31.0,7.5,3.0,0.0020594564784563144
31.0,7.5,3.2,0.0015386990294705412
31.0,7.5,3.4000000000000004,0.001133935408556581
31.0,7.5,3.6,0.0008237119012635123
31.0,7.5,3.8000000000000003,0.0005894138149318346
31.0,7.5,4.0,0.00041515943213934537
31.0,7.5,4.2,0.00028763139533619526
31.0,7.5,4.4,0.0001958602858232717
31.0,7.5,4.6000000000000005,0.00013097584256193946
31.0,7.5,4.800000000000001,8.594093214219375e-05
31.0,7.5,5.0,5.528213561726505e-05
31.0,7.5,5.2,3.4828840445917206e-05
31.0,7.5,5.4,2.1470248667948354e-05
31.0,7.5,5.6000000000000005,1.293699271848101e-05
31.0,7.5,5.800000000000001,7.611340240171243e-06
31.0,7.5,6.0,4.367489115241776e-06
31.0,7.5,6.2,2.4413707647281958e-06
31.0,7.5,6.4,1.3277951153198623e-06
31.0,7.5,6.6000000000000005,7.0171824207031e-07
31.0,7.5,6.800000000000001,3.5986644443786926e-07
31.0,7.5,7.0,1.788346425945436e-07
31.0,7.5,7.2,8.599030602009317e-08
31.0,7.5,7.4,3.9944809839325986e-08
31.0,7.5,7.6000000000000005,1.789690476063902e-08
31.0,7.5,7.800000000000001,7.720805273543913e-09
31.0,7.5,8.0,3.2013998204973715e-09
31.0,7.5,8.200000000000001,1.2734999150238728e-09
31.0,7.5,8.4,4.850543844033651e-10
31.0,7.5,8.6,1.765327397673309e-10
31.0,7.5,8.8,6.125933769839323e-11
31.0,7.5,9.0,2.0223511020157354e-11
31.0,7.5,9.200000000000001,6.336611816169318e-12
31.0,7.5,9.4,1.8797707488214173e-12
31.0,7.5,9.600000000000001,5.265995407077168e-13
31.0,7.5,9.8,1.389350042216568e-13
31.0,7.5,10.0,3.442477108469977e-14
31.0,7.5,10.200000000000001,7.986809795035032e-15
31.0,7.5,10.4,1.7297074920460752e-15
31.0,7.5,10.600000000000001,3.4854571828370747e-16
31.0,7.5,10.8,6.512667377825978e-17
31.0,7.5,11.0,1.1244104066280312e-17
31.0,7.5,11.200000000000001,1.78706172845447e-18
31.0,7.5,11.4,2.604405838594355e-19
31.0,7.5,11.600000000000001,3.466234917718019e-20
31.0,7.5,11.8,4.1949786535170775e-21
31.0,7.5,12.0,4.595984923251072e-22
31.0,7.5,12.200000000000001,4.53698642357782e-23
31.0,7.5,12.4,4.015719525274472e-24
31.0,7.5,12.600000000000001,3.170536155902288e-25
31.0,7.5,12.8,2.220939181129157e-26
31.0,7.5,13.0,1.372543718118557e-27
31.0,7.5,13.200000000000001,7.439380954568052e-29
31.0,7.5,13.4,3.514658787823241e-30
31.0,7.5,13.600000000000001,1.437981863649373e-31
31.0,7.5,13.8,5.0606127823555154e-33
31.0,7.5,14.0,1.5210696203846445e-34
31.0,7.5,14.200000000000001,3.8758135882637275e-36
31.0,7.5,14.4,8.307375463566159e-38
31.0,7.5,14.600000000000001,1.4856346130805885e-39
31.0,7.5,14.8,2.1978629025134502e-41
31.0,7.5,15.0,2.6659261841945756e-43
31.0,7.5,15.200000000000001,2.6265771249347987e-45
31.0,7.5,15.4,2.0814728215791003e-47
31.0,7.5,15.600000000000001,1.3132074476136234e-49
31.0,7.5,15.8,6.5254634422346035e-52
31.0,7.5,16.0,2.5253310172971617e-54
31.0,7.5,16.2,7.522070442419384e-57
31.0,7.5,16.400000000000002,1.7033765587750777e-59
31.0,7.5,16.6,2.8948606785668404e-62
31.0,7.5,16.8,3.6426171647465115e-65
31.0,7.5,17.0,3.3459273811315344e-68
31.0,7.5,17.2,2.2105225270186957e-71
31.0,7.5,17.400000000000002,1.034197729639445e-74
31.0,7.5,17.6,3.3711592591223705e-78
31.0,7.5,17.8,7.527070651827703e-82
31.0,7.5,18.0,1.1308347938905412e-85
31.0,7.5,18.2,1.121990560670359e-89
31.0,7.5,18.400000000000002,7.209486704290059e-94
31.0,7.5,18.6,2.9393588818411606e-98
31.0,7.5,18.8,7.442570744512928e-103
31.0,7.5,19.0,1.1443676181058312e-107
31.0,7.5,19.200000000000003,1.0436888133295612e-112
31.0,7.5,19.400000000000002,5.508696839376793e-118
31.0,7.5,19.6,1.63985240024535e-123
31.0,7.5,19.8,2.6798888762753752e-129
31.0,7.5,20.0,2.337279285007143e-135
31.0,10.0,0.0,0.0450492023935578
31.0,10.0,0.2,0.038925780933027974
31.0,10.0,0.4,0.03340390705841905
31.0,10.0,0.6000000000000001,0.028459415428499123
31.0,10.0,0.8,0.024064447207142518
31.0,10.0,1.0,0.020187962328060326
31.0,10.0,1.2000000000000002,0.01679631285588068
31.0,10.0,1.4000000000000001,0.01385386227963299
31.0,10.0,1.6,0.011323633362220765
31.0,10.0,1.8,0.009167965609590132
31.0,10.0,2.0,0.007349162655790939
31.0,10.0,2.2,0.005830109987271504
31.0,10.0,2.4000000000000004,0.004574844503569604
31.0,10.0,2.6,0.0035490594236290986
31.0,10.0,2.8000000000000003,0.0027205309223369708
31.0,10.0,3.0,0.0020594564784563144
31.0,10.0,3.2,0.0015386990294705412
31.0,10.0,3.4000000000000004,0.001133935408556581
31.0,10.0,3.6,0.0008237119012635123
31.0,10.0,3.8000000000000003,0.0005894138149318346
31.0,10.0,4.0,0.00041515943213934537
31.0,10.0,4.2,0.00028763139533619526
31.0,10.0,4.4,0.0001958602858232717
31.0,10.0,4.6000000000000005,0.00013097584256193946
31.0,10.0,4.800000000000001,8.594093214219375e-05
31.0,10.0,5.0,5.528213561726505e-05
31.0,10.0,5.2,3.4828840445917206e-05
31.0,10.0,5.4,2.1470248667948354e-05
31.0,10.0,5.6000000000000005,1.293699271848101e-05
31.0,10.0,5.800000000000001,7.611340240171243e-06
31.0,10.0,6.0,4.367489115241776e-06
31.0,10.0,6.2,2.4413707647281958e-06
31.0,10.0,6.4,1.3277951153198623e-06
31.0,10.0,6.6000000000000005,7.0171824207031e-07
31.0,10.0,6.800000000000001,3.5986644443786926e-07
31.0,10.0,7.0,1.788346425945436e-07
31.0,10.0,7.2,8.599030602009317e-08
31.0,10.0,7.4,3.9944809839325986e-08
31.0,10.0,7.6000000000000005,1.789690476063902e-08
31.0,10.0,7.800000000000001,7.720805273543913e-09
31.0,10.0,8.0,3.2013998204973715e-09
31.0,10.0,8.200000000000001,1.2734999150238728e-09
31.0,10.0,8.4,4.850543844033651e-10
31.0,10.0,8.6,1.765327397673309e-10
31.0,10.0,8.8,6.125933769839323e-11
31.0,10.0,9.0,2.0223511020157354e-11
31.0,10.0,9.200000000000001,6.336611816169318e-12
31.0,10.0,9.4,1.8797707488214173e-12
31.0,10.0,9.600000000000001,5.265995407077168e-13
31.0,10.0,9.8,1.389350042216568e-13
31.0,10.0,10.0,3.442477108469977e-14
31.0,10.0,10.200000000000001,7.986809795035032e-15
31.0,10.0,10.4,1.7297074920460752e-15
31.0,10.0,10.600000000000001,3.4854571828370747e-16
31.0,10.0,10.8,6.512667377825978e-17
31.0,10.0,11.0,1.1244104066280312e-17
31.0,10.0,11.200000000000001,1.78706172845447e-18
31.0,10.0,11.4,2.604405838594355e-19
31.0,10.0,11.600000000000001,3.466234917718019e-20
31.0,10.0,11.8,4.1949786535170775e-21
31.0,10.0,12.0,4.595984923251072e-22
31.0,10.0,12.200000000000001,4.53698642357782e-23
31.0,10.0,12.4,4.015719525274472e-24
31.0,10.0,12.600000000000001,3.170536155902288e-25
31.0,10.0,12.8,2.220939181129157e-26
31.0,10.0,13.0,1.372543718118557e-27
31.0,10.0,13.200000000000001,7.439380954568052e-29
31.0,10.0,13.4,3.514658787823241e-30
31.0,10.0,13.600000000000001,1.437981863649373e-31
31.0,10.0,13.8,5.0606127823555154e-33
31.0,10.0,14.0,1.5210696203846445e-34
31.0,10.0,14.200000000000001,3.8758135882637275e-36
31.0,10.0,14.4,8.307375463566159e-38
31.0,10.0,14.600000000000001,1.4856346130805885e-39
31.0,10.0,14.8,2.1978629025134502e-41
31.0,10.0,15.0,2.6659261841945756e-43
31.0,10.0,15.200000000000001,2.6265771249347987e-45
31.0,10.0,15.4,2.0814728215791003e-47
31.0,10.0,15.600000000000001,1.3132074476136234e-49
31.0,10.0,15.8,6.5254634422346035e-52
31.0,10.0,16.0,2.5253310172971617e-54
31.0,10.0,16.2,7.522070442419384e-57
31.0,10.0,16.400000000000002,1.7033765587750777e-59
31.0,10.0,16.6,2.8948606785668404e-62
31.0,10.0,16.8,3.6426171647465115e-65
31.0,10.0,17.0,3.3459273811315344e-68
31.0,10.0,17.2,2.2105225270186957e-71
31.0,10.0,17.400000000000002,1.034197729639445e-74
31.0,10.0,17.6,3.3711592591223705e-78
31.0,10.0,17.8,7.527070651827703e-82
31.0,10.0,18.0,1.1308347938905412e-85
31.0,10.0,18.2,1.121990560670359e-89
31.0,10.0,18.400000000000002,7.209486704290059e-94
31.0,10.0,18.6,2.9393588818411606e-98
31.0,10.0,18.8,7.442570744512928e-103
31.0,10.0,19.0,1.1443676181058312e-107
31.0,10.0,19.200000000000003,1.0436888133295612e-112
31.0,10.0,19.400000000000002,5.508696839376793e-118
31.0,10.0,19.6,1.63985240024535e-123
31.0,10.0,19.8,2.6798888762753752e-129
31.0,10.0,20.0,2.337279285007143e-135
31.0,12.5,0.0,0.0450492023935578
31.0,12.5,0.2,0.038925780933027974
31.0,12.5,0.4,0.03340390705841905
31.0,12.5,0.6000000000000001,0.028459415428499123
31.0,12.5,0.8,0.024064447207142518
31.0,12.5,1.0,0.020187962328060326
31.0,12.5,1.2000000000000002,0.01679631285588068
31.0,12.5,1.4000000000000001,0.01385386227963299
31.0,12.5,1.6,0.011323633362220765
31.0,12.5,1.8,0.009167965609590132
31.0,12.5,2.0,0.007349162655790939
31.0,12.5,2.2,0.005830109987271504
31.0,12.5,2.4000000000000004,0.004574844503569604
31.0,12.5,2.6,0.0035490594236290986
31.0,12.5,2.8000000000000003,0.0027205309223369708
31.0,12.5,3.0,0.0020594564784563144
31.0,12.5,3.2,0.0015386990294705412
31.0,12.5,3.4000000000000004,0.001133935408556581
31.0,12.5,3.6,0.0008237119012635123
31.0,12.5,3.8000000000000003,0.0005894138149318346
31.0,12.5,4.0,0.00041515943213934537
31.0,12.5,4.2,0.00028763139533619526
31.0,12.5,4.4,0.0001958602858232717
31.0,12.5,4.6000000000000005,0.00013097584256193946
31.0,12.5,4.800000000000001,8.594093214219375e-05
31.0,12.5,5.0,5.528213561726505e-05
31.0,12.5,5.2,3.4828840445917206e-05
31.0,12.5,5.4,2.1470248667948354e-05
31.0,12.5,5.6000000000000005,1.293699271848101e-05
31.0,12.5,5.800000000000001,7.611340240171243e-06
31.0,12.5,6.0,4.367489115241776e-06
31.0,12.5,6.2,2.4413707647281958e-06
31.0,12.5,6.4,1.3277951153198623e-06
31.0,12.5,6.6000000000000005,7.0171824207031e-07
31.0,12.5,6.800000000000001,3.5986644443786926e-07
31.0,12.5,7.0,1.788346425945436e-07
31.0,12.5,7.2,8.599030602009317e-08
31.0,12.5,7.4,3.9944809839325986e-08
31.0,12.5,7.6000000000000005,1.789690476063902e-08
31.0,12.5,7.800000000000001,7.720805273543913e-09
31.0,12.5,8.0,3.2013998204973715e-09
31.0,12.5,8.200000000000001,1.2734999150238728e-09
31.0,12.5,8.4,4.850543844033651e-10
31.0,12.5,8.6,1.765327397673309e-10
31.0,12.5,8.8,6.125933769839323e-11
31.0,12.5,9.0,2.0223511020157354e-11
31.0,12.5,9.200000000000001,6.336611816169318e-12
31.0,12.5,9.4,1.8797707488214173e-12
31.0,12.5,9.600000000000001,5.265995407077168e-13
31.0,12.5,9.8,1.389350042216568e-13
31.0,12.5,10.0,3.442477108469977e-14
31.0,12.5,10.200000000000001,7.986809795035032e-15
31.0,12.5,10.4,1.7297074920460752e-15
31.0,12.5,10.600000000000001,3.4854571828370747e-16
31.0,12.5,10.8,6.512667377825978e-17
31.0,12.5,11.0,1.1244104066280312e-17
31.0,12.5,11.200000000000001,1.78706172845447e-18
31.0,12.5,11.4,2.604405838594355e-19
31.0,12.5,11.600000000000001,3.466234917718019e-20
31.0,12.5,11.8,4.1949786535170775e-21
31.0,12.5,12.0,4.595984923251072e-22
31.0,12.5,12.200000000000001,4.53698642357782e-23
31.0,12.5,12.4,4.015719525274472e-24
31.0,12.5,12.600000000000001,3.170536155902288e-25
31.0,12.5,12.8,2.220939181129157e-26
31.0,12.5,13.0,1.372543718118557e-27
31.0,12.5,13.200000000000001,7.439380954568052e-29
31.0,12.5,13.4,3.514658787823241e-30
31.0,12.5,13.600000000000001,1.437981863649373e-31
31.0,12.5,13.8,5.0606127823555154e-33
31.0,12.5,14.0,1.5210696203846445e-34
31.0,12.5,14.200000000000001,3.8758135882637275e-36
31.0,12.5,14.4,8.307375463566159e-38
31.0,12.5,14.600000000000001,1.4856346130805885e-39
31.0,12.5,14.8,2.1978629025134502e-41
31.0,12.5,15.0,2.6659261841945756e-43
31.0,12.5,15.200000000000001,2.6265771249347987e-45
31.0,12.5,15.4,2.0814728215791003e-47
31.0,12.5,15.600000000000001,1.3132074476136234e-49
31.0,12.5,15.8,6.5254634422346035e-52
31.0,12.5,16.0,2.5253310172971617e-54
31.0,12.5,16.2,7.522070442419384e-57
31.0,12.5,16.400000000000002,1.7033765587750777e-59
31.0,12.5,16.6,2.8948606785668404e-62
31.0,12.5,16.8,3.6426171647465115e-65
31.0,12.5,17.0,3.3459273811315344e-68
31.0,12.5,17.2,2.2105225270186957e-71
31.0,12.5,17.400000000000002,1.034197729639445e-74
31.0,12.5,17.6,3.3711592591223705e-78
31.0,12.5,17.8,7.527070651827703e-82
31.0,12.5,18.0,1.1308347938905412e-85
31.0,12.5,18.2,1.121990560670359e-89
31.0,12.5,18.400000000000002,7.209486704290059e-94
31.0,12.5,18.6,2.9393588818411606e-98
31.0,12.5,18.8,7.442570744512928e-103
31.0,12.5,19.0,1.1443676181058312e-107
31.0,12.5,19.200000000000003,1.0436888133295612e-112
31.0,12.5,19.400000000000002,5.508696839376793e-118
31.0,12.5,19.6,1.63985240024535e-123
31.0,12.5,19.8,2.6798888762753752e-129
31.0,12.5,20.0,2.337279285007143e-135
31.0,15.0,0.0,0.0450492023935578
31.0,15.0,0.2,0.038925780933027974
31.0,15.0,0.4,0.03340390705841905
31.0,15.0,0.6000000000000001,0.028459415428499123
31.0,15.0,0.8,0.024064447207142518
31.0,15.0,1.0,0.020187962328060326
31.0,15.0,1.2000000000000002,0.01679631285588068
31.0,15.0,1.4000000000000001,0.01385386227963299
31.0,15.0,1.6,0.011323633362220765
31.0,15.0,1.8,0.009167965609590132
31.0,15.0,2.0,0.007349162655790939
31.0,15.0,2.2,0.005830109987271504
31.0,15.0,2.4000000000000004,0.004574844503569604
31.0,15.0,2.6,0.0035490594236290986
31.0,15.0,2.8000000000000003,0.0027205309223369708
31.0,15.0,3.0,0.0020594564784563144
31.0,15.0,3.2,0.0015386990294705412
31.0,15.0,3.4000000000000004,0.001133935408556581
31.0,15.0,3.6,0.0008237119012635123
31.0,15.0,3.8000000000000003,0.0005894138149318346
31.0,15.0,4.0,0.00041515943213934537
31.0,15.0,4.2,0.00028763139533619526
31.0,15.0,4.4,0.0001958602858232717
31.0,15.0,4.6000000000000005,0.00013097584256193946
31.0,15.0,4.800000000000001,8.594093214219375e-05
31.0,15.0,5.0,5.528213561726505e-05
31.0,15.0,5.2,3.4828840445917206e-05
31.0,15.0,5.4,2.1470248667948354e-05
31.0,15.0,5.6000000000000005,1.293699271848101e-05
31.0,15.0,5.800000000000001,7.611340240171243e-06
31.0,15.0,6.0,4.367489115241776e-06
31.0,15.0,6.2,2.4413707647281958e-06
31.0,15.0,6.4,1.3277951153198623e-06
31.0,15.0,6.6000000000000005,7.0171824207031e-07
31.0,15.0,6.800000000000001,3.5986644443786926e-07
31.0,15.0,7.0,1.788346425945436e-07
31.0,15.0,7.2,8.599030602009317e-08
31.0,15.0,7.4,3.9944809839325986e-08
31.0,15.0,7.6000000000000005,1.789690476063902e-08
31.0,15.0,7.800000000000001,7.720805273543913e-09
31.0,15.0,8.0,3.2013998204973715e-09
31.0,15.0,8.200000000000001,1.2734999150238728e-09
31.0,15.0,8.4,4.850543844033651e-10
31.0,15.0,8.6,1.765327397673309e-10
31.0,15.0,8.8,6.125933769839323e-11
31.0,15.0,9.0,2.0223511020157354e-11
31.0,15.0,9.200000000000001,6.336611816169318e-12
31.0,15.0,9.4,1.8797707488214173e-12
31.0,15.0,9.600000000000001,5.265995407077168e-13
31.0,15.0,9.8,1.389350042216568e-13
31.0,15.0,10.0,3.442477108469977e-14
31.0,15.0,10.200000000000001,7.986809795035032e-15
31.0,15.0,10.4,1.7297074920460752e-15
31.0,15.0,10.600000000000001,3.4854571828370747e-16
31.0,15.0,10.8,6.512667377825978e-17
31.0,15.0,11.0,1.1244104066280312e-17
31.0,15.0,11.200000000000001,1.78706172845447e-18
31.0,15.0,11.4,2.604405838594355e-19
31.0,15.0,11.600000000000001,3.466234917718019e-20
31.0,15.0,11.8,4.1949786535170775e-21
31.0,15.0,12.0,4.595984923251072e-22
31.0,15.0,12.200000000000001,4.53698642357782e-23
31.0,15.0,12.4,4.015719525274472e-24
31.0,15.0,12.600000000000001,3.170536155902288e-25
31.0,15.0,12.8,2.220939181129157e-26
31.0,15.0,13.0,1.372543718118557e-27
31.0,15.0,13.200000000000001,7.439380954568052e-29
31.0,15.0,13.4,3.514658787823241e-30
31.0,15.0,13.600000000000001,1.437981863649373e-31
31.0,15.0,13.8,5.0606127823555154e-33
31.0,15.0,14.0,1.5210696203846445e-34
31.0,15.0,14.200000000000001,3.8758135882637275e-36
31.0,15.0,14.4,8.307375463566159e-38
31.0,15.0,14.600000000000001,1.4856346130805885e-39
31.0,15.0,14.8,2.1978629025134502e-41
31.0,15.0,15.0,2.6659261841945756e-43
31.0,15.0,15.200000000000001,2.6265771249347987e-45
31.0,15.0,15.4,2.0814728215791003e-47
31.0,15.0,15.600000000000001,1.3132074476136234e-49
31.0,15.0,15.8,6.5254634422346035e-52
31.0,15.0,16.0,2.5253310172971617e-54
31.0,15.0,16.2,7.522070442419384e-57
31.0,15.0,16.400000000000002,1.7033765587750777e-59
31.0,15.0,16.6,2.8948606785668404e-62
31.0,15.0,16.8,3.6426171647465115e-65
31.0,15.0,17.0,3.3459273811315344e-68
31.0,15.0,17.2,2.2105225270186957e-71
31.0,15.0,17.400000000000002,1.034197729639445e-74
31.0,15.0,17.6,3.3711592591223705e-78
31.0,15.0,17.8,7.527070651827703e-82
31.0,15.0,18.0,1.1308347938905412e-85
31.0,15.0,18.2,1.121990560670359e-89
31.0,15.0,18.400000000000002,7.209486704290059e-94
31.0,15.0,18.6,2.9393588818411606e-98
31.0,15.0,18.8,7.442570744512928e-103
31.0,15.0,19.0,1.1443676181058312e-107
31.0,15.0,19.200000000000003,1.0436888133295612e-112
31.0,15.0,19.400000000000002,5.508696839376793e-118
31.0,15.0,19.6,1.63985240024535e-123
31.0,15.0,19.8,2.6798888762753752e-129
31.0,15.0,20.0,2.337279285007143e-135
31.0,17.5,0.0,0.0450492023935578
31.0,17.5,0.2,0.038925780933027974
31.0,17.5,0.4,0.03340390705841905
31.0,17.5,0.6000000000000001,0.028459415428499123
31.0,17.5,0.8,0.024064447207142518
31.0,17.5,1.0,0.020187962328060326
31.0,17.5,1.2000000000000002,0.01679631285588068
31.0,17.5,1.4000000000000001,0.01385386227963299
31.0,17.5,1.6,0.011323633362220765
31.0,17.5,1.8,0.009167965609590132
31.0,17.5,2.0,0.007349162655790939
31.0,17.5,2.2,0.005830109987271504
31.0,17.5,2.4000000000000004,0.004574844503569604
31.0,17.5,2.6,0.0035490594236290986
31.0,17.5,2.8000000000000003,0.0027205309223369708
31.0,17.5,3.0,0.0020594564784563144
31.0,17.5,3.2,0.0015386990294705412
31.0,17.5,3.4000000000000004,0.001133935408556581
31.0,17.5,3.6,0.0008237119012635123
31.0,17.5,3.8000000000000003,0.0005894138149318346
31.0,17.5,4.0,0.00041515943213934537
31.0,17.5,4.2,0.00028763139533619526
31.0,17.5,4.4,0.0001958602858232717
31.0,17.5,4.6000000000000005,0.00013097584256193946
31.0,17.5,4.800000000000001,8.594093214219375e-05
